TAZ,access_nearby_sov,access_transit,access_walk,W_NHBW_sov_AM,W_NHBW_sov_MD,W_NHBW_sov_PM,W_NHBW_sov_NT,W_NHBW_hov2_AM,W_NHBW_hov2_MD,W_NHBW_hov2_PM,W_NHBW_hov2_NT,W_NHBW_hov3_AM,W_NHBW_hov3_MD,W_NHBW_hov3_PM,W_NHBW_hov3_NT,W_NHBW_auto_pay_AM,W_NHBW_auto_pay_MD,W_NHBW_auto_pay_PM,W_NHBW_auto_pay_NT,W_NHBW_walkbike_AM,W_NHBW_walkbike_MD,W_NHBW_walkbike_PM,W_NHBW_walkbike_NT,W_NHBW_t_AM,W_NHBW_t_MD,W_NHBW_t_PM,W_NHBW_t_NT,W_NHBO_sov_AM,W_NHBO_sov_MD,W_NHBO_sov_PM,W_NHBO_sov_NT,W_NHBO_hov2_AM,W_NHBO_hov2_MD,W_NHBO_hov2_PM,W_NHBO_hov2_NT,W_NHBO_hov3_AM,W_NHBO_hov3_MD,W_NHBO_hov3_PM,W_NHBO_hov3_NT,W_NHBO_walkbike_AM,W_NHBO_walkbike_MD,W_NHBO_walkbike_PM,W_NHBO_walkbike_NT,W_NHBO_t_AM,W_NHBO_t_MD,W_NHBO_t_PM,W_NHBO_t_NT,N_NHBSHP_sov_AM,N_NHBSHP_sov_MD,N_NHBSHP_sov_PM,N_NHBSHP_sov_NT,N_NHBSHP_hov2_AM,N_NHBSHP_hov2_MD,N_NHBSHP_hov2_PM,N_NHBSHP_hov2_NT,N_NHBSHP_hov3_AM,N_NHBSHP_hov3_MD,N_NHBSHP_hov3_PM,N_NHBSHP_hov3_NT,N_NHBSHP_auto_pay_AM,N_NHBSHP_auto_pay_MD,N_NHBSHP_auto_pay_PM,N_NHBSHP_auto_pay_NT,N_NHBSHP_walkbike_AM,N_NHBSHP_walkbike_MD,N_NHBSHP_walkbike_PM,N_NHBSHP_walkbike_NT,N_NHBSHP_t_AM,N_NHBSHP_t_MD,N_NHBSHP_t_PM,N_NHBSHP_t_NT,N_NHBO_sov_AM,N_NHBO_sov_MD,N_NHBO_sov_PM,N_NHBO_sov_NT,N_NHBO_hov2_AM,N_NHBO_hov2_MD,N_NHBO_hov2_PM,N_NHBO_hov2_NT,N_NHBO_hov3_AM,N_NHBO_hov3_MD,N_NHBO_hov3_PM,N_NHBO_hov3_NT,N_NHBO_auto_pay_AM,N_NHBO_auto_pay_MD,N_NHBO_auto_pay_PM,N_NHBO_auto_pay_NT,N_NHBO_walkbike_AM,N_NHBO_walkbike_MD,N_NHBO_walkbike_PM,N_NHBO_walkbike_NT,N_NHBO_t_AM,N_NHBO_t_MD,N_NHBO_t_PM,N_NHBO_t_NT
517,9.43593,3.57227,2.57358,16.4695,13.3716,25.5705,26.3838,2.81825,2.52449,4.90354,5.14165,0.13481,0.118139,0.22749,0.238991,0.150261,0.131531,0.253091,0.266353,3.8845,2.1418,3.76478,3.51202,0.447491,0.385966,1.30185,0.780958,0.966626,0.935553,1.84152,1.94846,0.197632,0.177034,0.343826,0.360566,0.0514957,0.0461287,0.0895889,0.0939506,0.0924038,0.079133,0.159741,0.160232,0.143382,0.12294,0.276755,0.248903,5.06343,13.2055,7.28314,8.00633,3.92067,10.2058,4.33614,2.32805,-0.0175765,-0.0457065,-0.0193998,-0.0104233,0,0,0,0,1.24191,10.2621,5.44696,4.8369,0,0,0,0,4.69269,12.2107,6.77301,7.52022,4.66227,12.1327,6.21081,5.92619,1.46772,3.82963,1.62751,0.874171,0.365449,0.916725,0.553542,0.759803,0.80326,2.05231,0.883165,0.466816,0.719169,1.83709,0.797505,0.426987
518,10.1151,3.88227,2.84538,21.908,17.4882,33.1154,34.3425,3.79169,3.32601,6.39247,6.73349,0.183941,0.156873,0.298153,0.314867,0.203994,0.174967,0.332252,0.352485,3.39889,1.87404,3.29413,3.07297,0.712483,0.601946,1.91474,1.21152,1.31802,1.24224,2.41872,2.56783,0.265881,0.233228,0.448188,0.47217,0.069279,0.0607709,0.116782,0.123031,0.0830713,0.0711409,0.143607,0.144049,0.145863,0.124466,0.289509,0.251623,11.5516,44.448,23.7834,23.2739,6.39821,16.4059,6.97999,3.71968,2.16278,18.0293,9.48503,8.44643,0.0945742,0.748817,0.370487,0.347253,1.17606,9.71794,5.15814,4.58043,0.379112,3.04835,1.98184,1.41722,8.09667,20.7446,11.3217,12.1149,8.49258,23.5868,11.975,10.9588,2.62524,7.53925,3.3248,1.98702,0.619211,1.85629,1.05879,1.33703,0.756543,1.93295,0.831802,0.439667,0.685358,1.7497,0.763187,0.411803
519,10.1617,4.90711,2.5534,36.0913,27.6608,52.283,52.8161,4.75137,4.33227,8.44625,8.79402,0.244691,0.212558,0.40905,0.425025,0.254782,0.227258,0.440205,0.459237,0.908374,0.50085,0.880376,0.82127,1.29389,1.13412,2.94124,2.28977,1.2071,1.36536,2.75131,2.93968,0.333217,0.303827,0.592276,0.616736,0.0868244,0.0791664,0.154326,0.160699,0.0177558,0.0152058,0.0306949,0.0307894,0.0936049,0.0815865,0.20034,0.164836,15.4648,56.7239,30.0173,29.351,9.47745,25.1895,10.7042,5.72633,2.12322,18.6,9.76155,8.77235,0.0928364,0.767628,0.388455,0.357122,0.259626,2.14533,1.13871,1.01118,0.495015,4.12415,2.44899,1.92829,11.6207,30.8884,16.5178,17.1693,12.2,34.3481,17.1488,15.3009,3.82476,11.0202,4.80165,2.79653,0.859874,2.53736,1.46842,1.81617,0.129969,0.332068,0.142898,0.0755319,0.147717,0.37744,0.176806,0.111912
520,10.0328,5.01882,2.69231,11.8931,9.6462,18.528,18.8583,1.95109,1.76589,3.45795,3.58161,0.0942923,0.0832612,0.161674,0.16758,0.105634,0.0934155,0.181831,0.188596,1.01376,0.558959,0.982519,0.916555,0.563362,0.490466,1.22378,0.98917,0.643495,0.638841,1.27169,1.33142,0.136829,0.123842,0.242482,0.25118,0.0356526,0.0322688,0.0631821,0.0654485,0.0213623,0.0182943,0.0369295,0.0370431,0.0582974,0.050363,0.114445,0.101761,3.19629,8.44713,4.89459,5.77149,2.02588,5.34652,2.27923,1.21449,-0.00879557,-0.0231818,-0.00987793,-0.00526455,0,0,0,0,0.301851,2.49425,1.32391,1.17563,0,0,0,0,2.90738,7.66561,4.46637,5.3088,2.80958,7.40843,3.96321,4.07986,0.782329,2.07017,0.8824,0.470528,0.233456,0.590632,0.38403,0.55246,0.158271,0.404378,0.174015,0.0919794,0.148173,0.378436,0.167639,0.0958861
521,10.3529,5.0897,2.73391,20.215,16.0834,30.8058,31.3362,3.10257,2.81188,5.51652,5.72756,0.153672,0.13451,0.26184,0.271067,0.165531,0.146683,0.288248,0.297436,0.434867,0.239772,0.421463,0.393167,1.01367,0.884264,1.97821,1.79128,0.960075,0.982532,1.96693,2.0729,0.217569,0.197187,0.386837,0.401657,0.0566908,0.0513799,0.100796,0.104657,0.00868941,0.00744146,0.0150216,0.0150678,0.0666139,0.0579315,0.127508,0.117345,8.66896,33.3461,18.0791,18.3997,4.56644,12.0931,5.15435,2.76028,1.36893,11.895,6.266,5.63532,0.0558443,0.459029,0.238501,0.21473,0.120081,0.99225,0.526672,0.467685,0.349756,2.90095,1.61704,1.36309,6.21995,16.4611,9.19019,10.2822,6.41241,18.2443,9.42151,9.00114,1.88662,5.54978,2.44247,1.45814,0.465593,1.38521,0.845314,1.07419,0.0621263,0.158731,0.0683064,0.0361048,0.0732962,0.187016,0.0880501,0.0606788
522,9.83098,4.50726,2.72389,17.9252,14.1896,26.9918,27.6152,2.8345,2.53441,4.92374,5.13813,0.138492,0.120267,0.231467,0.241679,0.154217,0.134815,0.260476,0.271816,1.92936,1.06379,1.86989,1.74435,0.69827,0.602997,1.5816,1.21665,0.902295,0.899621,1.78042,1.88191,0.198782,0.177738,0.345263,0.360338,0.0517954,0.0463121,0.0899632,0.0938913,0.0434874,0.0372419,0.0751778,0.0754091,0.0941468,0.0808997,0.183232,0.163573,5.51089,15.6116,8.63985,9.40627,3.78242,9.86874,4.19904,2.24037,0.171047,1.54073,0.813996,0.733017,0.00821724,0.0666474,0.0337553,0.0308749,0.569074,4.70235,2.49594,2.21639,0.0396535,0.325194,0.194552,0.151806,4.85493,12.6544,7.08468,7.94684,4.83535,12.7579,6.59037,6.35287,1.45557,3.87441,1.65817,0.903614,0.385462,0.99721,0.615963,0.836418,0.330921,0.845494,0.363839,0.192315,0.305392,0.779797,0.342454,0.190038
523,9.34135,4.14404,2.41679,11.3207,9.15088,17.4336,18.0024,1.98933,1.75657,3.39474,3.55649,0.0946098,0.0819312,0.156824,0.164909,0.107627,0.0928411,0.177119,0.18704,0.828067,0.456571,0.802544,0.748663,0.391129,0.332825,1.03351,0.670175,0.697623,0.658644,1.28919,1.36002,0.139504,0.123182,0.238025,0.249406,0.0363498,0.0320969,0.0620208,0.0649864,0.0207612,0.0177795,0.0358903,0.0360008,0.0481054,0.0410801,0.102703,0.0829761,3.04873,8.81245,4.97168,5.51207,2.13244,5.49993,2.34519,1.24709,0.156982,1.36168,0.719732,0.64301,0.0068172,0.054357,0.0268705,0.0252076,0.28005,2.3141,1.22829,1.09072,0.0312841,0.253409,0.162883,0.117928,2.69163,6.93182,3.97886,4.60236,2.63735,6.91329,3.64795,3.63448,0.802276,2.12925,0.916363,0.50243,0.235119,0.606128,0.372925,0.523901,0.164785,0.421021,0.181177,0.095765,0.152855,0.390094,0.17267,0.0959308
524,9.50148,3.52225,2.77237,27.2568,20.4219,38.4819,39.1432,3.74103,3.30919,6.40279,6.70932,0.188794,0.159823,0.305356,0.31966,0.199219,0.17226,0.330006,0.347543,3.35632,1.85057,3.25287,3.03448,0.593177,0.504974,1.68364,1.01759,1.01379,1.08278,2.15206,2.30959,0.262312,0.232035,0.4489,0.470448,0.068349,0.0604601,0.116967,0.122582,0.0773466,0.0662383,0.133711,0.134122,0.131972,0.112854,0.264136,0.228243,8.46332,26.5444,14.26,14.4775,6.0626,15.6294,6.64377,3.54816,0.76688,6.52804,3.43884,3.07253,0.0310589,0.247379,0.122972,0.114769,1.06618,8.81004,4.67624,4.1525,0.124686,1.00684,0.662826,0.468411,7.05601,18.1806,9.8916,10.5685,7.20374,19.1556,9.67051,8.85101,2.32795,6.28522,2.71186,1.52197,0.547537,1.46763,0.861904,1.12591,0.718109,1.83475,0.789544,0.41733,0.64968,1.65887,0.723118,0.389238
525,9.44699,3.24396,2.29225,9.70283,7.78346,14.6925,15.3641,1.5421,1.40114,2.69339,2.87936,0.0743882,0.0657317,0.12526,0.133924,0.0793605,0.0703449,0.134069,0.143816,0.0952032,0.0524922,0.0922688,0.0860741,0.221858,0.192591,0.694074,0.392646,0.495657,0.502418,0.981198,1.06446,0.108122,0.0982415,0.188829,0.201887,0.0281728,0.0255982,0.049202,0.0526045,0.00261064,0.00223571,0.00451308,0.00452696,0.0154917,0.0134088,0.0437627,0.0272972,2.07875,5.48746,3.18277,3.92742,1.38145,3.64052,1.53105,0.836917,-0.00614429,-0.0161769,-0.00679621,-0.00371827,0,0,0,0,0.0321793,0.265902,0.141137,0.12533,0,0,0,0,1.92166,5.06246,2.95821,3.69066,1.82493,4.80574,2.57123,2.78365,0.520774,1.37573,0.578693,0.316437,0.144652,0.366567,0.231951,0.350659,0.0178595,0.0456306,0.0196361,0.0103791,0.0199307,0.0508266,0.0250415,0.015836
526,9.78152,4.00774,2.8099,21.4117,15.989,30.1093,30.6581,2.96583,2.60469,5.04024,5.27775,0.149874,0.125957,0.240738,0.251759,0.159163,0.13661,0.262278,0.275411,0.414597,0.228596,0.401818,0.374841,0.591225,0.499496,1.44796,1.00571,0.813835,0.85657,1.70321,1.82335,0.20796,0.182639,0.353378,0.370074,0.0541871,0.0475893,0.0920778,0.096428,0.00993903,0.00851161,0.0171818,0.0172347,0.0451209,0.0382679,0.101291,0.0771755,6.87916,24.6402,13.4027,13.6153,4.07827,10.4683,4.4621,2.37557,1.09302,9.13546,4.81834,4.28739,0.0416778,0.329877,0.16546,0.153023,0.142416,1.17681,0.624632,0.554673,0.203052,1.63084,1.01017,0.758652,5.17469,13.2661,7.41187,8.23297,5.28811,14.4298,7.45332,7.07449,1.62618,4.5715,2.00557,1.17368,0.411881,1.15981,0.694651,0.91077,0.0920243,0.23512,0.101179,0.0534801,0.094436,0.240268,0.110169,0.0656045
527,10.412,5.17158,2.67971,19.627,15.7031,30.0784,30.6525,3.04259,2.7642,5.41904,5.6351,0.148836,0.13131,0.255605,0.26529,0.162851,0.144588,0.283642,0.293482,2.12841,1.17354,2.06281,1.92432,0.950067,0.830062,1.91893,1.68421,0.948211,0.969098,1.93766,2.04439,0.213377,0.193855,0.380021,0.395196,0.0555984,0.0505118,0.0990199,0.102974,0.0412808,0.0353521,0.071363,0.0715826,0.105076,0.0908847,0.19677,0.184217,8.33531,31.1218,16.92,17.3773,4.46022,11.8444,5.04896,2.70537,1.16336,10.1611,5.35451,4.82201,0.0530026,0.43488,0.226403,0.20359,0.554531,4.58217,2.43215,2.15975,0.290459,2.41442,1.36415,1.1369,6.12926,16.268,9.09429,10.2006,6.29005,17.7927,9.19534,8.81481,1.83573,5.35246,2.34767,1.38722,0.461026,1.36293,0.833187,1.06548,0.283412,0.724111,0.311605,0.164706,0.267244,0.682642,0.301397,0.172698
528,9.43709,3.85747,2.73296,30.6449,23.2106,44.5736,44.1704,3.99592,3.62194,7.17762,7.33014,0.205298,0.176992,0.345651,0.352685,0.213718,0.190526,0.375455,0.383729,1.91949,1.05835,1.86033,1.73543,0.699005,0.613826,2.02329,1.23518,1.00502,1.14128,2.33985,2.45123,0.280192,0.25397,0.503226,0.513991,0.0730079,0.0661756,0.131123,0.133928,0.0434935,0.0372471,0.0751882,0.0754195,0.0941947,0.0814985,0.207399,0.1646,9.65844,32.6401,17.4877,17.1406,6.98447,18.382,7.87275,4.16688,1.17032,10.1992,5.41223,4.79618,0.0553048,0.459053,0.233605,0.213109,0.62682,5.17952,2.74921,2.4413,0.204328,1.69808,1.10703,0.790315,7.83306,20.6115,11.152,11.5325,8.10175,22.2217,11.2008,9.93495,2.68124,7.48721,3.26813,1.84341,0.644661,1.85395,1.08494,1.35476,0.376957,0.963114,0.414455,0.219069,0.352509,0.900671,0.398458,0.219029
529,9.27826,2.84217,2.07603,10.7799,9.04941,17.1794,18.1402,1.97989,1.79297,3.43945,3.68059,0.0923958,0.0823756,0.156917,0.168284,0.101929,0.0901012,0.171055,0.184039,0.311585,0.171798,0.301981,0.281707,0.231305,0.200765,0.831265,0.409229,0.722136,0.689782,1.33481,1.43806,0.138811,0.125708,0.24112,0.258053,0.0361691,0.032755,0.0628272,0.0672393,0.00848303,0.00726472,0.0146648,0.0147099,0.0235653,0.0203274,0.0643287,0.0413081,3.00355,8.97325,5.01439,5.74549,2.03844,5.35858,2.25324,1.23037,0.175989,1.5452,0.806258,0.738548,0.00571886,0.0462679,0.0222301,0.0217347,0.105466,0.871483,0.46257,0.410763,0.0234814,0.192764,0.139457,0.0908843,2.62149,6.88998,3.93348,4.73932,2.55166,6.84003,3.58239,3.7133,0.772245,2.09762,0.89149,0.504159,0.200607,0.527806,0.322153,0.473507,0.059091,0.150976,0.0649692,0.0343409,0.0574259,0.146603,0.0673161,0.038065
530,9.81501,4.47054,2.63619,17.958,13.9911,26.5845,27.2053,2.71418,2.4212,4.70918,4.92986,0.134192,0.115599,0.222461,0.232845,0.145481,0.126906,0.245201,0.257072,0.886928,0.489026,0.859592,0.80188,0.643733,0.554121,1.50648,1.12183,0.826605,0.839489,1.66792,1.77386,0.190323,0.169781,0.330184,0.345697,0.0495914,0.0442389,0.0860341,0.0900763,0.0199893,0.0171185,0.0345559,0.0346622,0.0609255,0.0523308,0.12685,0.105952,5.74324,19.6795,10.7769,11.3119,3.49266,9.10717,3.87568,2.07781,0.711258,6.09077,3.20504,2.88531,0.0294724,0.23837,0.120044,0.111351,0.261943,2.16448,1.14887,1.0202,0.150807,1.23527,0.749939,0.579905,4.51962,11.771,6.61749,7.50935,4.56341,12.4724,6.46937,6.28372,1.37941,3.86541,1.68267,0.974229,0.365062,1.01901,0.61813,0.827655,0.152285,0.389083,0.167433,0.0885005,0.146854,0.37473,0.167877,0.0970125
531,10.631,5.44764,2.81072,18.529,14.9282,28.7548,29.2576,2.99091,2.70288,5.31648,5.50672,0.147171,0.129023,0.252101,0.26042,0.162534,0.143362,0.283176,0.290717,2.77089,1.52779,2.68549,2.50519,1.03278,0.898198,2.02717,1.82033,0.970685,0.968519,1.937,2.03136,0.209772,0.189572,0.372867,0.386226,0.0546591,0.0493956,0.0971559,0.100637,0.0554755,0.0475083,0.0959018,0.0961969,0.127866,0.110254,0.234267,0.223336,8.33625,30.1285,16.449,17.0088,4.38546,11.583,4.94472,2.64458,1.00732,8.75239,4.61896,4.15145,0.0476509,0.388901,0.204157,0.181886,0.734117,6.06613,3.21981,2.85919,0.266566,2.20617,1.23677,1.03741,6.21072,16.3959,9.19651,10.3328,6.35496,17.7588,9.20397,8.84405,1.81532,5.21683,2.28491,1.33618,0.458772,1.32942,0.825931,1.0555,0.375837,0.960255,0.413224,0.218419,0.348945,0.891205,0.391248,0.221043
532,10.0384,5.20001,2.7988,29.1229,22.5837,43.253,43.8445,4.31628,3.85201,7.56982,7.84791,0.21656,0.186205,0.362727,0.375015,0.237772,0.20714,0.407815,0.419399,3.64577,2.01017,3.5334,3.29618,1.32921,1.14415,2.71222,2.31812,1.27949,1.3134,2.64086,2.78487,0.302734,0.270173,0.530902,0.550441,0.0788818,0.0703973,0.138334,0.143425,0.0801178,0.0686116,0.138502,0.138928,0.175788,0.150861,0.326548,0.305546,12.697,45.8704,24.5356,24.2337,7.82215,20.415,8.72418,4.66149,1.83605,15.718,8.30994,7.45028,0.0921813,0.745436,0.388905,0.347168,1.04806,8.6603,4.59676,4.08192,0.45447,3.72496,2.13354,1.75042,9.57309,24.9773,13.5415,14.2945,9.99319,27.6408,13.9647,12.6352,3.13303,8.88277,3.89393,2.27159,0.772648,2.26354,1.35129,1.64885,0.598685,1.52963,0.65824,0.347927,0.556571,1.42103,0.623108,0.347961
533,9.21415,3.65514,2.67439,19.7265,15.9237,30.416,31.3774,3.45187,3.0509,5.91058,6.19064,0.163962,0.141869,0.272802,0.286048,0.184779,0.159585,0.307404,0.322027,3.68834,2.03364,3.57466,3.33466,0.567575,0.482734,1.53175,0.974007,1.21001,1.14558,2.24505,2.37148,0.242035,0.213921,0.414395,0.434074,0.0630657,0.0557403,0.107977,0.113104,0.084855,0.0726684,0.146691,0.147142,0.140234,0.119912,0.272534,0.242615,6.4906,19.1643,10.3622,10.7905,5.00913,12.9351,5.49889,2.93948,0.40889,3.53276,1.86097,1.67345,0.0176755,0.140902,0.0711588,0.0654083,1.13451,9.37462,4.97591,4.41861,0.0696837,0.562499,0.360545,0.262794,5.6753,14.6452,8.01656,8.68644,5.72676,15.0829,7.64634,7.0983,1.87742,5.00137,2.14658,1.187,0.471225,1.23152,0.741967,0.982176,0.791764,2.02293,0.870525,0.460135,0.712172,1.81866,0.790302,0.424617
534,9.18095,3.20275,2.48525,15.8074,12.1157,22.6947,23.5844,2.31608,2.05833,3.94112,4.20935,0.113641,0.0975048,0.184567,0.197268,0.12082,0.104849,0.198351,0.213213,0.772616,0.425997,0.748803,0.69853,0.312639,0.266692,1.00245,0.541026,0.682705,0.704388,1.37761,1.50082,0.162379,0.144311,0.276277,0.295122,0.0423102,0.0376024,0.071988,0.0768983,0.0188324,0.0161278,0.0325561,0.0326562,0.0413312,0.0353381,0.0967133,0.0716097,3.39801,8.8125,4.9226,5.69289,2.59741,6.72772,2.83591,1.54083,-0.0117371,-0.0303702,-0.0127897,-0.00695417,0,0,0,0,0.248167,2.05064,1.08845,0.966545,0,0,0,0,3.17079,8.20515,4.61596,5.40042,3.09244,8.00262,4.14077,4.17041,0.962849,2.49989,1.05396,0.572923,0.25187,0.626382,0.384941,0.562276,0.162575,0.415375,0.178747,0.0944808,0.150583,0.384297,0.170376,0.0934787
535,10.2453,4.80569,2.67683,19.2784,14.5325,27.6139,27.7117,2.54437,2.27916,4.4713,4.61897,0.129465,0.110856,0.215265,0.221532,0.134747,0.118196,0.231375,0.238623,2.88517,1.59079,2.79624,2.60851,0.668222,0.578159,1.44781,1.16807,0.6497,0.720356,1.46027,1.54787,0.17842,0.159824,0.313527,0.323902,0.0464898,0.0416444,0.0816938,0.0843973,0.0631971,0.0541209,0.10925,0.109586,0.117867,0.101262,0.219763,0.204898,5.24165,15.0588,8.40183,9.21425,3.27589,8.59669,3.66812,1.95223,0.1648,1.4884,0.787154,0.709547,0.0076493,0.0623542,0.0322953,0.0290845,0.705941,5.8333,3.09623,2.74945,0.0398345,0.328713,0.190864,0.154136,4.51994,11.8464,6.70189,7.5962,4.49251,11.9373,6.22262,6.06248,1.29385,3.47201,1.49078,0.812764,0.32394,0.84315,0.533695,0.721729,0.351904,0.899105,0.38691,0.20451,0.322273,0.823054,0.360037,0.199306
536,9.78466,4.89506,2.71237,23.105,17.2752,33.05,32.9063,3.03529,2.70054,5.33879,5.46863,0.154359,0.131236,0.256767,0.262033,0.162306,0.141232,0.279172,0.284676,1.66635,0.918777,1.61499,1.50657,0.903747,0.776256,1.86223,1.56495,0.770909,0.85167,1.74139,1.82952,0.212833,0.189364,0.374338,0.383467,0.0554567,0.0493414,0.0975391,0.0999177,0.035292,0.0302234,0.06101,0.0611977,0.0948367,0.0813424,0.180346,0.164331,6.16472,18.3328,10.1303,10.7246,4.19062,10.9215,4.68161,2.47883,0.331559,2.90681,1.54406,1.37782,0.0142579,0.115318,0.060092,0.0536774,0.463256,3.82796,2.03183,1.80426,0.0834013,0.682781,0.391531,0.319467,5.29249,13.7781,7.72713,8.52571,5.30733,14.1016,7.30554,6.91457,1.61977,4.357,1.8852,1.03333,0.421648,1.10446,0.69818,0.919892,0.261571,0.668308,0.287592,0.152013,0.247147,0.630756,0.278713,0.159085
537,9.14651,3.43596,2.57836,8.01777,7.10749,13.7423,14.4554,1.8013,1.59652,3.08722,3.24691,0.0807109,0.0715779,0.137797,0.145605,0.0947047,0.0820274,0.157337,0.165926,0.409255,0.225651,0.396641,0.370012,0.285283,0.243384,0.803797,0.491909,0.747493,0.662342,1.28333,1.34689,0.126289,0.111934,0.216425,0.227647,0.0329065,0.0291661,0.0563925,0.0593166,0.00968845,0.00829703,0.0167487,0.0168002,0.0280682,0.0239864,0.0655083,0.0485192,2.27646,5.89626,3.38842,4.02318,1.6661,4.31287,1.82764,0.982554,-0.00755548,-0.0195386,-0.00827333,-0.0044506,0,0,0,0,0.12642,1.04463,0.554476,0.492374,0,0,0,0,2.13275,5.51255,3.1902,3.82783,2.04558,5.28758,2.80785,2.91309,0.615471,1.59698,0.676742,0.36404,0.180915,0.449433,0.286658,0.420298,0.0869935,0.222266,0.0956474,0.0505565,0.0820204,0.20923,0.0935143,0.05265
538,9.26752,2.68101,2.19721,14.5845,11.858,22.396,23.667,2.49534,2.24269,4.29466,4.62213,0.11828,0.10392,0.197189,0.212715,0.128038,0.112402,0.212716,0.23056,0.976463,0.538392,0.946366,0.882829,0.271352,0.234593,1.03113,0.480372,0.861022,0.836648,1.62149,1.76319,0.174937,0.157229,0.301048,0.324046,0.0455824,0.0409682,0.0784424,0.0844349,0.0245852,0.0210544,0.0425011,0.0426319,0.0464765,0.0399226,0.11108,0.0811301,4.21016,13.0604,7.11568,7.9407,2.91317,7.62549,3.19282,1.7591,0.340856,2.9543,1.52839,1.42065,0.0111003,0.0895096,0.0426898,0.0423414,0.320112,2.64514,1.404,1.24675,0.0425883,0.348992,0.256976,0.166036,3.58413,9.37932,5.22455,6.17689,3.54796,9.54081,4.8903,4.95405,1.10904,3.02912,1.28577,0.742002,0.271421,0.723274,0.431292,0.6296,0.200443,0.512126,0.220382,0.116488,0.183672,0.469086,0.207304,0.112329
539,9.15004,3.14888,2.39576,22.7205,17.5423,33.0681,34.1358,3.34282,2.9895,5.76259,6.10879,0.163582,0.141288,0.269501,0.285742,0.173373,0.151604,0.290027,0.307957,1.87584,1.03428,1.81802,1.69597,0.466173,0.401575,1.43074,0.815638,0.990999,1.0266,2.02093,2.18408,0.234355,0.209588,0.403958,0.428279,0.0610645,0.0546111,0.105257,0.111594,0.0467304,0.0400192,0.080784,0.0810326,0.085628,0.073459,0.182197,0.14888,6.05597,16.8958,9.0905,9.73682,4.85288,12.6521,5.34169,2.89639,0.173197,1.58536,0.831571,0.765751,0.00644236,0.052043,0.0255212,0.0243093,0.591897,4.89094,2.59604,2.30528,0.027744,0.226379,0.153262,0.106635,5.47147,14.2602,7.75062,8.52814,5.48976,14.4457,7.26498,6.84601,1.80776,4.78856,2.03106,1.1199,0.416896,1.0713,0.640324,0.878458,0.402812,1.02917,0.442882,0.234095,0.367662,0.938882,0.411596,0.222726
540,9.96309,4.71267,2.7784,17.7153,13.956,26.8822,27.072,2.76026,2.46472,4.85686,4.98939,0.134586,0.116669,0.228164,0.234044,0.147422,0.128776,0.253763,0.25958,2.47566,1.365,2.39935,2.23827,0.759171,0.65506,1.60409,1.32062,0.867333,0.868563,1.74481,1.81781,0.193555,0.172833,0.340556,0.349871,0.0504336,0.0450341,0.0887366,0.0911639,0.054686,0.0468321,0.0945369,0.0948278,0.111888,0.096088,0.209375,0.194247,5.4844,15.9125,8.84542,9.55633,3.61951,9.47331,4.05158,2.14911,0.213353,1.90434,1.00915,0.905071,0.0105435,0.0855563,0.0445569,0.039814,0.642296,5.3074,2.81709,2.50157,0.0508773,0.418624,0.242364,0.195912,4.75212,12.4248,7.00421,7.83773,4.73683,12.5789,6.54048,6.28466,1.4082,3.77913,1.62775,0.887229,0.367556,0.959922,0.608732,0.812503,0.341142,0.87161,0.375078,0.198256,0.314148,0.802189,0.351476,0.195489
541,10.3062,4.50544,2.67978,41.2244,31.1884,59.1328,59.6443,5.44119,4.89433,9.57168,9.94893,0.27815,0.238563,0.461322,0.4778,0.285892,0.251777,0.490604,0.509972,5.23172,2.88461,5.07047,4.73005,1.28074,1.11372,3.01963,2.25697,1.39411,1.551,3.13166,3.34208,0.38153,0.343191,0.671118,0.697624,0.0994131,0.0894233,0.174869,0.181776,0.115398,0.0988251,0.199492,0.200106,0.218538,0.188077,0.421845,0.380929,20.1094,76.413,40.1122,38.5782,11.8345,31.2462,13.2861,7.11792,3.09557,26.9094,14.113,12.7581,0.12852,1.05231,0.537982,0.492857,1.29661,10.7141,5.6869,5.04996,0.647456,5.37533,3.21784,2.53266,14.5038,38.2858,20.2348,20.5972,15.4272,43.588,21.5924,18.9115,4.85876,14.078,6.15845,3.63893,0.987063,2.96576,1.70304,2.04463,0.653737,1.67028,0.718769,0.379921,0.612569,1.56476,0.688499,0.382153
542,9.37686,3.04311,2.47185,14.1721,11.8434,22.5381,23.7017,2.62642,2.35909,4.53568,4.82978,0.121571,0.107726,0.205701,0.219663,0.135743,0.119102,0.227116,0.242607,1.94131,1.07038,1.88148,1.75516,0.345332,0.298325,1.10484,0.607066,0.965309,0.911798,1.76842,1.89427,0.184125,0.165387,0.317943,0.3386,0.0479765,0.0430939,0.0828445,0.0882269,0.0500703,0.0428793,0.0865576,0.0868239,0.0833178,0.0714935,0.171805,0.144927,4.2022,11.0235,6.1031,7.01366,3.12876,8.19239,3.44658,1.8782,-0.0139207,-0.0364145,-0.015305,-0.00834783,0,0,0,0,0.629923,5.20515,2.76282,2.45338,0,0,0,0,3.8806,10.1577,5.66634,6.59318,3.80525,9.9585,5.11312,5.11209,1.17605,3.08665,1.29869,0.708022,0.288198,0.726158,0.449152,0.656384,0.418138,1.06833,0.459733,0.243002,0.376501,0.961692,0.419258,0.22537
