"TAZ","Type","HH","HH_POP","GQPop","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","HHOF1","HHOF2","HHOF3","HHOF4","HHOF5","HHOF6","HHOF7","Elem","High","College","StudGQ_UNR","StudOff_UNR","BuildingS_UNR","NAICS11","NAICS21","NAICS22","NAICS23","NAICS31","NAICS32","NAICS33","NAICS42","NAICS44","NAICS45","NAICS48","NAICS49","NAICS51","NAICS52","NAICS53","NAICS54","NAICS55","NAICS56","NAICS61","NAICS62","NAICS71","NAICS72","NAICS81","NAICS92","NAICS99","HotelRms","AWDT","IEEI_Distance","PCT_AUTO_EE","PCT_AUTO_IEEI","PCT_TRK_EE","PCT_TRK_IEEI","Industry","Office","Service_RateHigh","Service_RateLow","Retail","K12","PctHighPay","Enplanements","TotalEmp","Density","AreaType","ATSmoothed","EmpDensity","Cluster","ClusterName","Industry_EL","Industry_EH","Office_EL","Office_EH","Retail_EL","Retail_EH","Service_RateLow_EL","Service_RateLow_EH","Service_RateHigh_EL","Service_RateHigh_EH","walkability_attr","gs_home_attr","gs_work_attr","gs_other_attr","gs_total_attr","GSIndex","ApproachDensity","walk_attr_dens","IndEmpDensity","ApproachDensity_z","IndEmpDensity_z","walk_attr_dens_z","GSIndex_z","Walkability","wHH","wK12","wCollege","wRetail","wTotalEmp","access_general_sov_attr","access_nearby_sov_attr","access_walk_attr","access_transit_attr","access_employment_sov_attr","access_general_sov","access_nearby_sov","access_walk","access_transit","access_employment_sov","PctNearBusStop","PKTNCWait","OPTNCWait","AirportProd"
118,"Internal",290,465,0.00,96406.00,63.2258,5.16129,31.6129,155,116,5,9,4,0.00,1,0.00,0.00,0.00,,6,,0.00,0.00,0.00,49,0.00,0.00,0.00,2,18,0.00,0.00,0.00,0.00,6,7,6,0.00,1,0.00,16,11,59,22,0.00,0.00,0.00,,,,,,,26.5,25.5,6.5,61.5,77,0.00,27.044,0,197,106595.28,"Downtown",1,27119.83,1,"Downtown Reno",19.3333,7.16667,18.6038,6.89623,56.1761,20.8239,44.8679,16.6321,4.74214,1.75786,2527.70,1885.00,295.5,2298.50,4479.00,0.555184,1101.31,616597.49,3648.10,6.49479,2.89207,1.18218,1.17564,0.37998,110.194,0.00,0.00,29.2584,74.856,2527.70,568.3,4.34952,2527.70,197,13.2476,11.3933,4.36129,5.75416,11.6383,1,7.02277,3.52277,5.70107
119,"Internal",160,282,0.00,47273.00,78.3688,2.83688,18.7943,77,58,14,9,1,1,0.00,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1768.00,,,,,,,0.00,0.00,0.00,5,0.00,0.00,37.5,0,5,38667.15,"Downtown",1,667.019,1,"Downtown Reno",0.00,0.00,0.00,0.00,0.00,0.00,3.125,1.875,0.00,0.00,332,1040.00,7.5,324.5,1372.00,0.36944,533.615,183029.92,0.00,2.9598,-0.294607,0.230865,-0.451821,0.184132,29.4611,0.00,0.00,0.00,0.920661,332,86,1.10606,332,5,13.344,11.6937,4.39537,6.40676,11.6761,1,6.79073,3.29073,2.81513
120,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,3,2,0.00,0.00,0.00,16,85,1,0.00,0.00,0.00,,,,,,,0.00,2,4.8,21.2,85,0.00,10.7527,0,113,25110.14,"Downtown",1,15992.46,1,"Downtown Reno",0.00,0.00,1.78495,0.215054,75.8602,9.13978,18.9204,2.27957,4.28387,0.516129,1741.10,0.00,169.5,1576.80,1746.30,0.175283,990.683,247147.18,0.00,5.80591,-0.294607,0.371549,-2.15299,0.229769,0.00,0.00,0.00,19.5304,25.9639,1741.10,380.7,0.141849,1741.10,113,13.2708,11.5224,4.33955,5.80645,11.6478,1,6.96599,3.46599,
121,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,3,0.00,0.00,6,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,16,0.00,0.00,,,,,,,0.00,16,0.00,7,8,0.00,40.9091,0,31,14327.17,"Downtown",1,9124.87,1,"Downtown Reno",0.00,0.00,9.45455,6.54545,4.72727,3.27273,4.13636,2.86364,0.00,0.00,236.8,0.00,46.5,231.9,278.4,0.278256,0.00,81947.21,0.00,-0.362952,-0.294607,0.00907411,-1.25075,0.101701,0.00,0.00,0.00,0.81361,3.15274,236.8,49.2,0.00590925,236.8,31,13.2578,11.3513,4.36966,6.26859,11.6663,1,6.99768,3.49768,
122,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,1,6,30,30,3,0.00,0.00,,,,,,,0.00,3,2,40,36,0.00,45.0082,0,81,6682.51,"Downtown",1,4256.04,1,"Downtown Reno",0.00,0.00,1.64975,1.35025,19.797,16.203,21.9967,18.0033,1.09984,0.900164,917.4,0.00,121.5,803.7,925.2,0.228154,1155.96,48613.42,0.00,6.83507,-0.294607,-0.0640654,-1.68974,0.252262,0.00,0.00,0.00,9.08142,20.4332,917.4,199.5,0.0659583,917.4,81,13.2199,10.9907,4.19196,6.71146,11.6931,1,7.09165,3.59165,
123,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,204,1055.00,2,0.00,0.00,1572.00,,,,,,,0.00,0.00,63,152,1055.00,0.00,37.4332,0,1270,147472.50,"Downtown",1,93924.14,1,"Downtown Reno",0.00,0.00,0.00,0.00,660.08,394.92,95.1016,56.8984,39.4171,23.5829,20932.50,0.00,1905.00,19027.50,20932.50,0.165449,887.472,1548084.22,0.00,5.16323,-0.294607,3.22601,-2.23915,0.341292,0.00,0.00,0.00,360.063,433.441,20932.50,4583.50,2.61514,20932.50,1270.00,13.382,11.8584,4.43698,6.76854,11.6986,1,6.70218,3.20218,
124,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,8,16,0.00,40,0,24,5306.78,"Downtown",1,3379.85,1,"Downtown Reno",0.00,0.00,0.00,0.00,9.6,6.4,4.8,3.2,0.00,0.00,344,0.00,36,308,344,0.187399,1126.62,48444.49,0.00,6.65235,-0.294607,-0.0644361,-2.04683,0.23845,0.00,0.00,0.00,3.8152,5.72279,344,75.2,0.0277098,344,24,13.3294,11.3183,4.53445,7.07611,11.7178,1,6.82502,3.32502,
125,"Internal",215,278,0.00,40313.00,73.0216,1.79856,25.1799,172,31,8,2,1,0.00,1,0.00,0.00,0.00,,7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,39,0.00,0.00,1,0.00,0.00,28,,,,,,,0.00,0.00,7.8,40.2,0.00,0.00,19.6721,0,48,23864.41,"Downtown",1,3241.66,1,"Downtown Reno",0.00,0.00,0.00,0.00,0.00,0.00,32.2918,7.9082,6.26557,1.53443,677.3,1397.50,72,605.3,2074.80,0.460003,270.138,140120.70,0.00,1.31917,-0.294607,0.136716,0.341673,0.157621,33.8886,0.00,0.00,0.00,7.56582,677.3,165.1,1.27228,677.3,48,13.2185,10.9303,4.30088,6.70589,11.6947,1,7.09516,3.59516,2.97209
126,"Internal",24,39,0.00,14621.00,30.7692,10.2564,58.9744,13,8,2,1,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,0.00,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,0.00,30,155,0.00,0.00,0.00,214,,,,,,,0.00,0.00,9,32,185,0.00,45.0082,0,226,55435.46,"Downtown",1,31810.28,1,"Downtown Reno",0.00,0.00,0.00,0.00,101.735,83.2652,17.5974,14.4026,4.94926,4.05074,3734.70,156,339,3395.70,3890.70,0.229067,985.274,547629.47,0.00,5.77223,-0.294607,1.03085,-1.68174,0.26861,6.44663,0.00,0.00,49.6928,60.7058,3734.70,819.7,0.602944,3734.70,226,13.3038,11.443,4.2831,6.30286,11.6957,1,6.88611,3.38611,3.15691
127,"Internal",17,19,0.00,45625.00,78.9474,10.5263,10.5263,15,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,79,,,,,,,0.5,0.5,0.00,2,0.00,0.00,45.0082,0,3,1442.46,"Downtown",1,182.509,1,"Downtown Reno",0.274959,0.225041,0.274959,0.225041,0.00,0.00,1.09984,0.900164,0.00,0.00,46.5,110.5,4.5,43.3,158.3,0.43711,182.509,9630.41,30.4182,0.773512,-0.268036,-0.1496,0.141096,0.135118,2.29701,0.00,0.00,0.00,0.405355,46.5,11.4,0.0862368,46.5,3,13.1482,11.0264,4.24371,5.67796,11.6129,1,7.27389,3.77389,0.225372
128,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85,440,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,25.5,59.5,440,0.00,29.085,0,525,69485.98,"Downtown",1,44255.10,1,"Downtown Reno",0.00,0.00,0.00,0.00,312.026,127.974,42.1944,17.3056,18.0833,7.41667,8704.00,0.00,787.5,7916.50,8704.00,0.16458,0.00,733707.45,0.00,-0.362952,-0.294607,1.43914,-2.24677,0.122411,0.00,0.00,0.00,53.861,64.2659,8704.00,1906.00,0.391192,8704.00,525,13.1506,11.0985,4.22985,5.84522,11.6164,1,7.26768,3.76768,
129,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,15,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.6,1.4,15,0.00,58.3333,0,17,11172.79,"Downtown",1,7115.87,1,"Downtown Reno",0.00,0.00,0.00,0.00,6.25,8.75,0.583333,0.816667,0.25,0.35,291.7,0.00,25.5,266.2,291.7,0.159553,0.00,122099.89,0.00,-0.362952,-0.294607,0.0971753,-2.29081,0.0920502,0.00,0.00,0.00,1.38075,1.56485,291.7,63.9,0.0100284,291.7,17,13.2885,11.4813,4.21669,6.29562,11.6901,1,6.9229,3.4229,
130,"Internal",0.00,0.00,24,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0,0,0.00,"Downtown",1,0.00,1,"Downtown Reno",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,-0.362952,-0.294607,-0.170731,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.235,11.2508,4.23984,6.37048,11.6954,1,7.05384,3.55384,
131,"Internal",81,171,0.00,22146.00,81.8713,10.5263,7.60234,23,39,11,4,3,1,0.00,0.00,0.00,0.00,,2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,1,9,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,11,7,0.00,50,0,18,12533.16,"Downtown",1,1132.16,1,"Downtown Reno",0.00,0.00,0.00,0.00,3.5,3.5,5.5,5.5,0.00,0.00,346.4,526.5,27,319.4,872.9,0.501351,0.00,54903.52,0.00,-0.362952,-0.294607,-0.0502639,0.703962,0.124972,10.1227,0.00,0.00,0.874802,2.24949,346.4,82.4,0.386391,346.4,18,13.0704,10.8348,4.07361,5.85623,11.6246,1,7.47928,3.97928,1.99704
132,"Internal",82,168,4,52892.00,82.7381,2.97619,14.2857,38,28,3,8,1,0.00,4,215,0.00,0.00,,5,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,6,0.00,0.00,29,5,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,12.6,30.4,0.00,215,51.5152,0,43,17395.40,"Downtown",1,3176.02,1,"Downtown Reno",0.00,0.00,0.00,0.00,0.00,0.00,14.7394,15.6606,6.10909,6.49091,719.1,533,387,332.1,1252.10,0.652912,295.444,92481.39,0.00,1.47674,-0.294607,0.0321877,2.03191,0.188144,15.4278,40.4509,0.00,0.00,8.09019,719.1,92.6,0.786841,719.1,43,13.0849,10.8367,4.11894,5.40068,11.5977,1,7.44056,3.94056,2.31898
133,"Internal",1,2,0.00,47273.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,7,36,5,0.00,0.00,201,,,,,,,2,0.00,2.1,10.9,36,0.00,31.1111,0,51,5348.32,"Downtown",1,3323.30,1,"Downtown Reno",1.37778,0.622222,0.00,0.00,24.8,11.2,7.50889,3.39111,1.44667,0.653333,753.9,6.5,76.5,677.4,760.4,0.196197,0.00,49549.80,130.326,-0.362952,-0.180765,-0.0620108,-1.96974,0.0923216,0.0923216,0.00,0.00,3.32358,4.7084,753.9,164.7,0.0276052,753.9,51,13.1803,11.1561,4.21913,6.04997,11.6326,1,7.19149,3.69149,0.557958
134,"Internal",1,2,50,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,329,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,18.9,44.1,329,0.00,37.6147,0,392,17999.04,"Downtown",1,11426.32,1,"Downtown Reno",0.00,0.00,0.00,0.00,205.248,123.752,27.5119,16.5881,11.7908,7.10917,6507.00,6.5,588,5919.00,6513.50,0.166063,204.041,189860.60,0.00,0.907589,-0.294607,0.245853,-2.23377,0.114921,0.114921,0.00,0.00,37.809,45.049,6507.00,1425.00,0.278921,6507.00,392,13.115,10.7944,4.11528,6.45614,11.6445,1,7.3608,3.8608,4.70373
135,"Internal",35,38,0.00,22146.00,71.0526,15.7895,13.1579,32,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,39,3,0.00,3,0.00,0.00,16,84,6,0.00,0.00,0.00,,,,,,,0.00,3,4.8,99.2,84,0.00,45.5128,0,191,23513.27,"Downtown",1,13291.27,1,"Downtown Reno",0.00,0.00,1.63462,1.36538,45.7692,38.2308,54.0513,45.1487,2.61538,2.18462,2228.70,227.5,286.5,1950.00,2464.00,0.351648,765.466,171464.33,0.00,4.40351,-0.294607,0.205489,-0.607712,0.21744,7.61041,0.00,0.00,18.265,41.5311,2228.70,488.2,0.418376,2228.70,191,13.2293,11.3199,4.18079,6.40764,11.6811,1,7.06802,3.56802,2.89627
136,"Internal",10,34,6,40313.00,67.6471,26.4706,5.88235,0.00,3,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,41,17,1,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,13,64,26,88,0.00,0.00,,,,,,,40.5,108.5,3.9,40.1,64,0.00,64.3617,0,257,15629.37,"Urban",1,9180.68,1,"Downtown Reno",14.4335,26.0665,38.6676,69.8324,22.8085,41.1915,14.291,25.809,1.38989,2.51011,1909.20,65,385.5,1805.80,2256.30,0.32944,214.335,80600.68,1446.76,0.971686,0.969163,0.0061196,-0.802295,0.12934,1.2934,0.00,0.00,8.27775,33.2404,1909.20,394.7,0.108679,1909.20,257,13.1536,10.6896,4.01565,6.35815,11.6918,1,7.25998,3.75998,4.23569
137,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,8,11,0.00,36.3636,0,19,2065.16,"Downtown",1,1315.29,1,"Downtown Reno",0.00,0.00,0.00,0.00,7,4,5.09091,2.90909,0.00,0.00,250.5,0.00,28.5,222,250.5,0.201657,761.481,17341.00,0.00,4.3787,-0.294607,-0.132682,-1.92191,0.178116,0.00,0.00,0.00,1.95928,3.38421,250.5,54.7,0.0142303,250.5,19,13.2931,11.2501,4.45562,6.60044,11.7121,1,6.91173,3.41173,
138,"Internal",271,334,0.00,14621.00,66.4671,3.59281,29.9401,227,37,2,1,1,3,0.00,0.00,0.00,0.00,,7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,7,0.00,24,0.00,0.00,7,37,0.00,0.00,0.00,0.00,,,,,,,0.00,24,2.1,18.9,37,0.00,32.4675,0,82,33608.37,"Downtown",1,5955.45,1,"Downtown Reno",0.00,0.00,16.2078,7.79221,24.987,12.013,12.7636,6.13636,1.41818,0.681818,1396.40,1761.50,123,1335.80,3220.30,0.527269,435.765,233882.25,0.00,2.3505,-0.294607,0.342443,0.931053,0.199897,54.1721,0.00,0.00,7.3962,16.3916,1396.40,324.4,2.0875,1396.40,82,13.1932,11.0385,4.08151,6.18597,11.6965,1,7.15885,3.65885,3.71491
139,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,18,0.00,3,0.00,0.00,0.00,7,0.00,0.00,1,0.00,26,124,24,180,6,30,6,8,7,36,6,41,0.00,0.00,,,,,,,27.5,78.5,6.1,374.9,36,0.00,54.4053,0,523,73003.09,"Downtown",1,46495.12,1,"Downtown Reno",12.5385,14.9615,35.7919,42.7081,16.4141,19.5859,170.935,203.965,2.78128,3.31872,3124.80,0.00,784.5,2544.40,3328.90,0.360252,355.603,295941.90,2444.77,1.85135,1.84094,0.478612,-0.53232,0.165185,0.00,0.00,0.00,5.94667,86.3918,3124.80,657.8,0.0431906,3124.80,523,13.2716,11.4683,4.17828,6.52783,11.688,1,6.96402,3.46402,
140,"Internal",204,410,0.00,28047.00,60.4878,24.6341,14.878,72,78,35,18,1,0.00,0.00,0.00,0.00,0.00,,9,,0.00,0.00,0.00,57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,20,8,0.00,2,0.00,7,7,39,0.00,0.00,0.00,93,,,,,,,28.5,30.5,3.5,48.5,39,0.00,43.9024,0,150,20035.29,"Downtown",1,4655.63,1,"Downtown Reno",15.9878,12.5122,17.1098,13.3902,21.878,17.122,27.2073,21.2927,1.96341,1.53659,1585.10,1326.00,225,1439.40,2990.40,0.56603,186.225,92814.59,884.569,0.796649,0.478079,0.0329188,1.27067,0.158716,32.3781,0.00,0.00,6.18994,23.8074,1585.10,353.8,1.26053,1585.10,150,13.1772,10.7524,4.37759,6.51627,11.6881,1,7.19937,3.69937,4.94009
141,"Internal",60,146,0.00,14621.00,80.137,18.4932,1.36986,27,11,7,6,4,3,2,0.00,0.00,0.00,,3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,1,3,0.00,0.00,0.00,1,9,49,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,2.9,11.1,50,0.00,44.6429,0,64,21756.90,"Downtown",1,5649.13,1,"Downtown Reno",0.00,0.00,0.00,0.00,27.6786,22.3214,6.14464,4.95536,1.60536,1.29464,1127.40,390,96,1031.40,1517.40,0.467926,1324.01,133937.28,0.00,7.88152,-0.294607,0.123148,0.411096,0.35228,21.1368,0.00,0.00,17.614,22.5459,1127.40,251.8,0.921469,1127.40,64,13.2428,11.2625,4.10535,6.52138,11.6968,1,7.03455,3.53455,2.31398
142,"Internal",1,2,0.00,47273.00,50,0.00,50,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,18,0.00,90,0.00,2035.00,10,56,24,0.00,0.00,29,,,,,,,4,94,410,1683.00,56,0.00,56.3014,0,2247,70247.67,"Downtown",1,44714.87,1,"Downtown Reno",1.74794,2.25206,41.0767,52.9233,24.4712,31.5288,735.447,947.553,179.164,230.836,13063.90,6.5,3370.50,9937.80,13314.80,0.378848,278.597,264961.96,79.5992,1.37184,-0.225076,0.410637,-0.369385,0.155373,0.155373,0.00,0.00,8.70091,349.124,13063.90,2790.70,0.0690279,13063.90,2247.00,13.1832,11.0501,4.24464,6.13214,11.668,1,7.18422,3.68422,31.1304
143,"Internal",98,127,0.00,22146.00,61.4173,18.1102,20.4724,87,0.00,4,7,0.00,0.00,0.00,0.00,0.00,0.00,,3,,0.00,3,0.00,23,0.00,0.00,0.00,3,37,13,0.00,0.00,13,55,83,118,0.00,6,6,94,16,84,17,0.00,0.00,93,,,,,,,17.5,17.5,26,376,134,0.00,64.006,0,571,37416.20,"Downtown",1,20873.28,1,"Downtown Reno",6.29895,11.2011,6.29895,11.2011,48.2319,85.7681,135.337,240.663,9.35843,16.6416,5048.20,637,856.5,4237.20,5730.70,0.418615,146.223,209489.51,639.724,0.547559,0.264203,0.288922,-0.0209585,0.140524,13.7713,0.00,0.00,18.8302,80.2392,5048.20,1098.30,0.653782,5048.20,571,13.1033,11.0932,3.97185,6.01262,11.6403,1,7.39166,3.89166,10.1065
144,"Internal",8,10,0.00,45625.00,70,10,20,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,3,0.00,18,51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,18,20.4,42.6,0.00,0.00,41.1765,0,81,9306.19,"Downtown",1,5494.98,1,"Downtown Reno",0.00,0.00,10.5882,7.41176,0.00,0.00,25.0588,17.5412,12,8.4,422,52,121.5,347.3,520.8,0.490904,0.00,35330.67,0.00,-0.362952,-0.294607,-0.0932098,0.612423,0.122633,0.981064,0.00,0.00,0.00,9.93327,422,88.6,0.0368321,422,81,13.0363,10.7932,3.96903,5.33864,11.582,1,7.57188,4.07188,0.981222
145,"Internal",272,318,0.00,45625.00,71.0692,3.14465,25.7862,234,33,3,1,1,0.00,0.00,0.00,0.00,0.00,,15,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,911,,,,,,,0.00,0.00,0.00,22,2,0.00,57.1429,0,24,23971.67,"Downtown",1,1617.51,1,"Downtown Reno",0.00,0.00,0.00,0.00,0.857143,1.14286,9.42857,12.5714,0.00,0.00,677.4,1768.00,36,641.4,2445.40,0.408273,539.169,164810.59,0.00,2.99439,-0.294607,0.190889,-0.111568,0.190079,51.7015,0.00,0.00,0.380158,4.5619,677.4,170.6,1.94379,677.4,24,13.0801,11.0086,3.93932,5.49131,11.5983,1,7.45332,3.95332,3.12938
146,"Internal",56,89,0.00,14621.00,77.5281,13.4831,8.98876,32,18,3,3,0.00,0.00,0.00,0.00,0.00,0.00,,2,,0.00,0.00,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,21,22,47,0.00,0.00,0.00,8,0.00,0.00,14,0.00,0.00,0.00,,,,,,,9,4,1.6,117.4,0.00,0.00,66.1157,0,132,20701.89,"Downtown",1,9223.94,1,"Downtown Reno",3.04959,5.95041,1.35537,2.64463,0.00,0.00,39.7802,77.6198,0.542149,1.05785,811.8,364,198,624.2,1186.20,0.601068,1327.69,82889.67,628.905,7.9044,0.254752,0.011142,1.57766,0.381168,21.3454,0.00,0.00,0.00,50.3141,811.8,177.3,0.80137,811.8,132,13.13,10.7648,4.00332,6.40012,11.6957,1,7.32131,3.82131,3.07438
147,"Internal",219,282,0.00,52892.00,79.078,6.02837,14.8936,182,21,6,10,0.00,0.00,0.00,0.00,0.00,0.00,,14,,0.00,0.00,0.00,5,36,0.00,0.00,5,8,10,0.00,0.00,11,9,29,29,0.00,0.00,0.00,55,5,22,79,0.00,2,0.00,,,,,,,43.5,4.5,12.5,204.5,40,0.00,45.283,0,305,58320.18,"Downtown",1,23377.50,1,"Downtown Reno",23.8019,19.6981,2.46226,2.03774,21.8868,18.1132,111.896,92.6038,6.83962,5.66038,2523.30,1423.50,457.5,2077.50,3958.50,0.58189,306.59,303409.33,3334.17,1.54615,2.61784,0.494996,1.40963,0.194485,42.5921,0.00,0.00,7.77938,59.3178,2523.30,557.9,1.65554,2523.30,305,13.0127,10.7462,3.95394,5.16196,11.5736,1,7.63668,4.13668,6.64129
148,"Internal",120,188,0.00,31865.00,81.9149,9.57447,8.51064,75,34,2,7,1,1,0.00,0.00,0.00,0.00,,5,,0.00,0.00,0.00,0.00,0.00,11,0.00,0.00,11,0.00,0.00,0.00,0.00,7,26,5,0.00,0.00,0.00,42,3,18,13,0.00,0.00,0.00,,,,,,,11,0.00,9.3,86.7,29,0.00,30.2326,0,136,14213.80,"Downtown",1,4814.19,1,"Downtown Reno",7.67442,3.32558,0.00,0.00,20.2326,8.76744,60.4884,26.2116,6.48837,2.81163,1340.90,780,204,1136.90,2120.90,0.568149,0.00,75076.66,389.383,-0.362952,0.0455259,-0.00600095,1.28924,0.134456,16.1347,0.00,0.00,3.89921,18.286,1340.90,299.6,0.634064,1340.90,136,13.1116,10.6896,3.7472,6.0578,11.7047,1,7.36962,3.86962,3.45422
