"TAZ","Type","HH","HH_POP","GQPop","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","HHOF1","HHOF2","HHOF3","HHOF4","HHOF5","HHOF6","HHOF7","Elem","High","College","StudGQ_UNR","StudOff_UNR","BuildingS_UNR","NAICS11","NAICS21","NAICS22","NAICS23","NAICS31","NAICS32","NAICS33","NAICS42","NAICS44","NAICS45","NAICS48","NAICS49","NAICS51","NAICS52","NAICS53","NAICS54","NAICS55","NAICS56","NAICS61","NAICS62","NAICS71","NAICS72","NAICS81","NAICS92","NAICS99","HotelRms","AWDT","IEEI_Distance","PCT_AUTO_EE","PCT_AUTO_IEEI","PCT_TRK_EE","PCT_TRK_IEEI","Industry","Office","Service_RateHigh","Service_RateLow","Retail","K12","PctHighPay","Enplanements"
1204,"Internal",211,591,0.00,89145.00,59.5601,27.5804,12.8596,58,59,33,22,21,3,15,0.00,0.00,0.00,,9,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1205,"Internal",318,941,0.00,67938.00,58.8735,27.7365,13.39,72,71,77,43,23,15,17,0.00,0.00,0.00,,16,,0.00,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,3,3,0.00,0.00,0.00,0.00,50,0
1206,"Internal",139,299,0.00,90071.00,57.5251,24.0803,18.3946,31,76,20,7,3,1,1,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,21,0.00,26.3158,0
1207,"Internal",313,907,0.00,88929.00,57.3319,28.4454,14.2227,40,109,79,43,24,6,12,0.00,0.00,0.00,,16,,0.00,0.00,0.00,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0.00,1,0.00,0.00,2,0.00,0.00,0.00,,,,,,,6.5,17.5,0.2,2.8,0.00,0.00,12.5,0
1208,"Internal",1,2,0.00,90882.00,50,50,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1209,"Internal",46,154,0.00,94500.00,68.8312,17.5325,13.6364,2,15,11,6,8,3,1,0.00,0.00,0.00,,2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1210,"Internal",96,242,0.00,69968.00,57.438,27.6859,14.876,25,38,12,10,3,6,2,481,0.00,0.00,,4,,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,1,21.2,31.8,0.00,481,0.00,0
1211,"Internal",255,540,0.00,90071.00,64.2593,16.8519,18.8889,86,111,26,16,9,4,3,0.00,0.00,0.00,,4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,2,9,3,0.00,0.00,0.00,,,,,,,0.00,0.00,0.6,7.4,9,0.00,45.0082,0
1212,"Internal",201,608,0.00,118750.00,55.2632,29.9342,14.8026,39,58,23,48,17,5,11,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.2,0.8,0.00,0.00,0.00,0
1213,"Internal",217,516,0.00,73333.00,66.4729,16.4729,17.0543,59,90,31,17,7,10,3,207,0.00,0.00,,5,,0.00,0.00,0.00,7,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,2,0.00,86,0.00,0.00,0.00,20,1,6,8,0.00,0.00,0.00,,,,,,,6.5,3.5,4.3,112.7,6,207,36.9792,0
1214,"Internal",279,1062.00,0.00,45847.00,40.8663,59.1337,0.00,56,-1,0.00,112,112,0.00,0.00,0.00,0.00,0.00,,6,,0.00,0.00,0.00,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,10.5,10.5,0.00,11,0.00,0.00,45.0082,0
1215,"Internal",57,147,0.00,118750.00,60.5442,23.8095,15.6463,13,29,1,6,2,3,3,0.00,0.00,0.00,,4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,5,0.00,0.00,100,0
1216,"Internal",435,1157.00,0.00,72083.00,56.5255,25.6698,17.8047,127,118,69,61,32,13,15,0.00,0.00,0.00,,8,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60,0.00,2,13,8,0.00,0.00,0.00,,,,,,,1.5,1.5,24.6,45.4,13,0.00,53.8462,0
1217,"Internal",326,881,0.00,94500.00,59.9319,24.6311,15.437,73,107,61,45,14,21,5,0.00,0.00,0.00,,7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,3,0.00,1,0.00,25,0.00,3,1,7,0.00,0.00,0.00,0.00,,,,,,,0.00,25,0.9,7.1,15,0.00,80,0
1218,"Internal",269,796,0.00,118750.00,64.0704,22.3618,13.5678,55,70,53,48,22,7,14,0.00,0.00,0.00,,8,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,,,,,,,1.5,1.5,0.00,3,0.00,0.00,60,0
1219,"Internal",418,1178.00,0.00,69968.00,62.0543,25.0424,12.9032,69,153,75,66,26,19,10,0.00,0.00,0.00,,11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,2,0.00,0.00,0.00,2,1,6,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.7,5.3,6,0.00,33.3333,0
1220,"Internal",752,1592.00,0.00,45847.00,72.2362,16.5201,11.2437,266,310,77,50,29,10,10,0.00,0.00,0.00,,11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,3,0.00,0.00,0.00,14,11,0.00,0.00,0.00,54,62,24,127,16,0.00,0.00,0.00,,,,,,,0.00,0.00,41.2,139.8,156,0.00,32.4607,0
1221,"Internal",246,672,0.00,73333.00,50.4464,22.7679,26.7857,47,93,32,42,19,11,2,0.00,0.00,0.00,,16,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,0.00,0.00,0.00,15,0.00,29.4118,0
1222,"Internal",150,377,0.00,94500.00,64.9867,23.0769,11.9363,37,53,21,29,7,1,2,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,0.00,0.00,36,11,1,0.00,0.00,0.00,0.00,14,71,18,0.00,0.00,0.00,,,,,,,0.00,0.00,4.2,75.8,77,0.00,33.5526,0
1223,"Internal",377,804,0.00,79808.00,61.194,14.801,24.005,155,119,43,30,21,6,3,0.00,0.00,0.00,,3,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,157,20,0.00,0.00,0.00,6,2,3,13,18,5,22,15,78,24,0.00,0.00,0.00,,,,,,,1.5,32.5,10.9,66.1,255,0.00,27.7389,0
1224,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2236.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,62,93,0.00,2236.00,0.00,0
1225,"Internal",3,6,0.00,90882.00,,,,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1226,"Internal",13,26,0.00,73333.00,57.6923,7.69231,34.6154,0.00,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1227,"Internal",178,562,0.00,89906.00,57.1174,26.3345,16.548,22,58,42,19,14,9,14,0.00,0.00,0.00,,3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,100,0
1228,"Internal",261,659,0.00,89906.00,58.5736,23.9757,17.4507,76,92,23,35,23,9,3,379,0.00,0.00,,7,,0.00,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,3.5,3.5,17.8,27.2,0.00,379,72.7273,0
1229,"Internal",28,97,0.00,119297.00,55.6701,24.7423,19.5876,3,7,4,7,4,1,2,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,1,0.00,0.00,45.0082,0
1230,"Internal",430,1117.00,0.00,80436.00,53.3572,20.5909,26.0519,106,141,71,57,45,7,3,0.00,0.00,0.00,,22,,0.00,0.00,199,88,143,8,0.00,57,0.00,18,0.00,220,0.00,1,0.00,2,0.00,28,0.00,80,7,33,1,0.00,0.00,0.00,,,,,,,671,72,18.1,72.9,51,0.00,39.8148,0
1231,"Internal",649,1922.00,0.00,84732.00,58.4287,26.6389,14.9324,108,194,148,88,55,37,19,0.00,0.00,0.00,,18,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,2.5,2.5,0.4,2.6,0.00,0.00,41.6667,0
1232,"Internal",80,223,0.00,119297.00,38.565,16.1435,45.2915,11,34,7,19,7,2,0.00,0.00,0.00,0.00,,8,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,66.6667,0
1233,"Internal",153,446,0.00,120893.00,57.6233,23.7668,18.6099,16,65,23,29,11,3,6,0.00,0.00,0.00,,12,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,3,0.00,0.00,1,0.00,0.00,3,21,2,0.00,0.00,0.00,,,,,,,0.5,1.5,0.9,7.1,30,0.00,100,0
1234,"Internal",635,1628.00,0.00,130043.00,59.8894,22.6044,17.5061,164,216,105,74,48,15,13,0.00,0.00,0.00,,13,,0.00,0.00,0.00,23,0.00,0.00,0.00,0.00,0.00,9,0.00,107,0.00,10,61,1,0.00,2,0.00,25,1,8,5,0.00,0.00,0.00,,,,,,,118.5,13.5,5.3,97.7,17,0.00,48.1481,0
1235,"Internal",82,216,0.00,80436.00,54.1667,32.4074,13.4259,16,26,20,14,4,2,0.00,867,0.00,0.00,,4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,33.6,50.4,0.00,867,45.0082,0
1236,"Internal",166,402,0.00,119297.00,64.9254,19.1542,15.9204,34,75,22,26,6,3,0.00,275,0.00,0.00,,3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,39,6,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,18,16.8,28.2,0.00,275,31.0345,0
1237,"Internal",111,259,0.00,113417.00,54.4402,26.6409,18.9189,22,60,10,12,4,2,1,0.00,0.00,0.00,,8,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,5,0.00,0.00,62.5,0
1238,"Internal",213,443,19,87454.00,43.7923,14.8984,41.3093,66,105,20,11,5,4,2,0.00,0.00,0.00,,5,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0.00,64,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1.5,8.5,12.8,51.2,0.00,0.00,47.541,0
1239,"Internal",178,559,88,119297.00,54.7406,27.5492,17.7102,29,36,48,34,16,7,8,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,17,1,0.00,0.00,9,0.00,154,7,39,17,0.00,0.00,0.00,,,,,,,1,9,32.9,163.1,39,0.00,47.619,0
1240,"Internal",305,830,0.00,145164.00,49.1566,26.2651,24.5783,47,120,53,59,12,10,4,0.00,0.00,0.00,,28,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,1,1,3,0.00,0.00,0.00,0.00,,,,,,,1,0.00,0.5,2.5,3,0.00,100,0
1241,"Internal",304,855,0.00,120893.00,52.0468,22.6901,25.2632,36,120,65,50,19,9,5,0.00,0.00,0.00,,24,,0.00,0.00,0.00,45,0.00,8,0.00,32,77,31,14,0.00,2,28,14,21,2,8,10,39,22,114,8,0.00,0.00,0.00,,,,,,,76.5,32.5,18.4,125.6,222,0.00,36.2445,0
1242,"Internal",371,983,0.00,116375.00,60.0203,24.6185,15.3611,86,121,64,58,29,5,8,0.00,0.00,0.00,,7,,0.00,0.00,0.00,9,0.00,0.00,0.00,5,127,16,0.00,0.00,0.00,14,6,2,0.00,14,5,0.00,21,104,23,0.00,0.00,0.00,,,,,,,9.5,18.5,8.3,62.7,247,0.00,30.5085,0
1243,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73,0.00,18,0.00,2094.00,0.00,0.00,2,0.00,0.00,0.00,,,,,,,0.00,18,418.8,1750.20,0.00,0.00,45.0082,0
1244,"Internal",499,957,0.00,87454.00,27.4817,7.7325,64.7858,191,225,43,23,11,2,4,321,0.00,0.00,,2,,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,46,0.00,1,6,6,0.00,0.00,0.00,,,,,,,5.5,7.5,18.7,34.3,7,321,61.1111,0
1245,"Internal",44,107,0.00,65198.00,71.9626,16.8224,11.215,14,17,4,3,1,5,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,0.00,0.00,0.00,0.00,25,0.00,0.00,0.00,0.00,24,5,21,32,0.00,0.00,0.00,,,,,,,0.00,0.00,6.3,79.7,44,0.00,34.9398,0
1246,"Internal",115,328,0.00,145164.00,54.878,27.7439,17.378,18,33,35,16,5,6,2,43,0.00,0.00,,8,,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2,0.00,0.00,0.00,8,179,24,0.00,0.00,17,64,6,29,24,0.00,0.00,0.00,,,,,,,1,0.00,21.4,300.6,31,43,34.6369,0
1247,"Internal",148,395,0.00,120893.00,58.9873,24.3038,16.7089,18,80,10,26,6,3,5,0.00,0.00,0.00,,12,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,9,0.00,0.00,62.5,0
1248,"Internal",127,325,0.00,113417.00,62.7692,20.6154,16.6154,21,56,24,14,9,2,1,0.00,0.00,0.00,,11,,0.00,0.00,0.00,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,11,0.00,1,0.00,49,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,12,13,9.8,73.2,0.00,0.00,45.0082,0
1249,"Internal",336,749,0.00,65198.00,64.0854,24.2991,11.6155,120,113,49,32,10,6,6,0.00,0.00,0.00,,8,,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,0.00,2,14,0.00,0.00,36.3636,0
1250,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1251,"Internal",113,302,0.00,58880.00,56.6225,14.2384,29.1391,22,49,13,15,5,5,4,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,161,0.00,0.00,9,48,14,0.00,0.00,0.00,,,,,,,0.00,161,2.7,21.3,48,0.00,31.7241,0
1252,"Internal",361,993,0.00,116375.00,61.5307,21.3494,17.1198,54,146,63,50,35,8,5,0.00,0.00,0.00,,14,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,2,9,0.00,0.00,0.00,0.00,,,,,,,0.5,0.5,0.6,2.4,9,0.00,21.0526,0
1253,"Internal",574,1538.00,0.00,113417.00,52.9259,23.0169,24.0572,86,245,98,85,40,12,8,0.00,0.00,0.00,,44,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,10,0.00,2,0.00,0.00,65.9836,0
1254,"Internal",329,886,0.00,145164.00,62.1896,18.3973,19.4131,40,155,53,47,21,7,6,642,0.00,0.00,,22,,0.00,0.00,0.00,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,0.00,0.00,2,1,0.00,0.00,0.00,,,,,,,5,13,24,37,2,642,40,0
1255,"Internal",389,1198.00,0.00,67031.00,60.2671,30.5509,9.18197,58,103,74,92,40,10,12,0.00,0.00,0.00,,31,,0.00,1,0.00,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,3,5,1,0.00,8,0.00,54,11,57,17,0.00,0.00,0.00,,,,,,,9,16,14.1,76.9,59,0.00,61.1111,0
1256,"Internal",507,1408.00,0.00,65198.00,66.9034,21.3068,11.7898,9,269,118,53,53,5,0.00,0.00,0.00,0.00,,32,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87,2,0.00,0.00,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,14.8,111.2,0.00,0.00,36.8421,0
1257,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1258,"Internal",291,780,0.00,146372.00,61.7949,22.3077,15.8974,43,128,39,54,17,7,3,0.00,0.00,0.00,,21,,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,1,1,0.00,1,0.00,0.00,45.0082,0
1259,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,11.1111,0
1260,"Internal",126,328,0.00,125481.00,55.1829,24.0854,20.7317,25,50,19,24,3,0.00,5,0.00,0.00,0.00,,13,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1.5,1.5,0.2,0.8,0.00,0.00,45.0082,0
1261,"Internal",325,997,0.00,146372.00,54.7643,28.1846,17.0512,27,128,55,52,46,8,9,0.00,0.00,0.00,,25,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,3,1,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,1,0.00,0.00,5,0.00,0.00,50,0
1262,"Internal",253,708,0.00,125481.00,69.6328,21.0452,9.32203,39,81,65,44,11,10,3,0.00,0.00,0.00,,15,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1263,"Internal",315,830,0.00,125481.00,62.7711,24.5783,12.6506,58,113,70,50,14,4,6,0.00,0.00,0.00,,24,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,2,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,2.5,2.5,1.6,10.4,0.00,0.00,58.6207,0
1264,"Internal",274,776,0.00,125481.00,64.3041,24.0979,11.5979,46,104,41,41,26,7,9,0.00,0.00,0.00,,20,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,2.5,2.5,0.00,0.00,10,0.00,47.619,0
1267,"Internal",334,954,0.00,146372.00,51.8868,30.5031,17.6101,66,99,67,51,28,16,7,0.00,0.00,0.00,,33,,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,14,0.00,0.00,0.00,0.00,0.00,1,1,1,1,0.00,0.00,1,8,0.00,0.00,0.00,0.00,,,,,,,5.5,7.5,0.3,2.7,22,0.00,69.697,0
1301,"Internal",77,237,0.00,137071.00,67.0886,7.173,25.7384,0.00,32,11,31,2,1,0.00,0.00,0.00,0.00,,4,,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,4,209,0.00,2,0.00,0.00,13.5593,0
1302,"Internal",296,709,0.00,137071.00,55.2891,25.5289,19.1819,54,151,33,43,11,1,3,0.00,0.00,0.00,,27,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,14,1,0.00,100,0
1303,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1304,"Internal",266,692,0.00,135903.00,53.9017,20.3757,25.7225,41,118,48,34,17,6,2,0.00,0.00,0.00,,16,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1.5,14.5,0.4,0.6,0.00,0.00,30,0
1305,"Internal",9,14,0.00,99028.00,64.2857,28.5714,7.14286,1,6,1,1,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,0.00,0.00,50,0
1306,"Internal",643,1794.00,0.00,209375.00,55.7971,23.4671,20.7358,68,262,135,115,47,4,12,0.00,0.00,0.00,,44,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,1,11,61,0.00,0.00,0.00,0.00,,,,,,,0.5,5.5,3.5,8.5,61,0.00,73.2794,0
